0:0:0:0:0:0:0:1 - - [06/Dec/2017:12:27:01 +0530] "GET / HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "-"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:16:53:32 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAU"
127.0.0.1 - - [06/Dec/2017:16:55:04 +0530] "GET /api/authentication/validate HTTP/1.1" 200 14 "-" "axios/0.17.1" "AWArkMAfeyOA05XDAAAV"
127.0.0.1 - - [06/Dec/2017:16:55:46 +0530] "GET /api/authentication/validate HTTP/1.1" 200 15 "-" "axios/0.17.1" "AWArkMAfeyOA05XDAAAW"
127.0.0.1 - - [06/Dec/2017:17:00:24 +0530] "GET /api/authentication/validate HTTP/1.1" 200 15 "-" "axios/0.17.1" "AWArkMAfeyOA05XDAAAX"
127.0.0.1 - - [06/Dec/2017:17:01:04 +0530] "GET /api/authentication/validate HTTP/1.1" 200 14 "-" "axios/0.17.1" "AWArkMAfeyOA05XDAAAY"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:01:59 +0530] "GET /api/navigation/settings HTTP/1.1" 200 41 "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAZ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:01:59 +0530] "GET /api/editions/status HTTP/1.1" 200 72 "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAa"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:01:59 +0530] "GET /api/settings/list_definitions? HTTP/1.1" 200 - "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAb"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:01:59 +0530] "GET /api/settings/values?keys=sonar.dbcleaner.hoursBeforeKeepingOnlyOneSnapshotByDay%2Csonar.dbcleaner.weeksBeforeKeepingOnlyOneSnapshotByWeek%2Csonar.dbcleaner.weeksBeforeKeepingOnlyOneSnapshotByMonth%2Csonar.dbcleaner.weeksBeforeKeepingOnlyAnalysesWithVersion%2Csonar.dbcleaner.weeksBeforeDeletingAllSnapshots%2Csonar.dbcleaner.daysBeforeDeletingClosedIssues%2Csonar.dbcleaner.cleanDirectory%2Csonar.lf.aboutText%2Csonar.builtInQualityProfiles.disableNotificationOnUpdate%2Csonar.links.ci%2Csonar.cpd.cross_project%2Csonar.issues.defaultAssigneeLogin%2Cemail.prefix%2Csonar.lf.enableGravatar%2Cemail.from%2Cemail.fromName%2Csonar.lf.gravatarServerUrl%2Csonar.leak.period%2Csonar.lf.logoUrl%2Csonar.preview.includePlugins%2Csonar.preview.excludePlugins%2Csonar.links.scm%2Cemail.smtp_secure_connection.secured%2Csonar.core.serverBaseURL%2Csonar.onboardingTutorial.showToNewUsers%2Cemail.smtp_host.secured%2Cemail.smtp_password.secured%2Cemail.smtp_port.secured%2Cemail.smtp_username.secured%2Csonar.lf.logoWidthPx HTTP/1.1" 200 - "http://localhost:9000/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAc"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:02:02 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAd"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:02:02 +0530] "GET /api/navigation/organization?organization=default-organization HTTP/1.1" 200 196 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAe"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:02:02 +0530] "GET /api/projects/search?organization=default-organization&ps=50&qualifiers=TRK HTTP/1.1" 200 470 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAf"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:02:38 +0530] "POST /api/projects/create HTTP/1.1" 400 73 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAg"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:02:57 +0530] "POST /api/projects/create HTTP/1.1" 200 80 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAh"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:02:58 +0530] "GET /api/projects/search?organization=default-organization&ps=50&qualifiers=TRK HTTP/1.1" 200 605 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAi"
127.0.0.1 - - [06/Dec/2017:17:32:23 +0530] "GET /api/authentication/validate HTTP/1.1" 200 14 "-" "axios/0.17.1" "AWArkMAfeyOA05XDAAAj"
127.0.0.1 - - [06/Dec/2017:17:32:24 +0530] "GET /api/projects/create HTTP/1.1" 405 51 "-" "axios/0.17.1" "AWArkMAfeyOA05XDAAAk"
127.0.0.1 - - [06/Dec/2017:17:33:07 +0530] "GET /api/projects/create HTTP/1.1" 405 51 "-" "axios/0.17.1" "AWArkMAfeyOA05XDAAAl"
127.0.0.1 - - [06/Dec/2017:17:33:33 +0530] "POST /api/projects/create?name=pat10&project=pat10&visibility=public HTTP/1.1" 200 82 "-" "axios/0.17.1" "AWArkMAfeyOA05XDAAAm"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:41 +0530] "GET /admin/projects_management HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAn"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:42 +0530] "GET /api/l10n/index?locale=en-GB&ts=2017-12-06T11%3A23%3A18%2B0000 HTTP/1.1" 304 - "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAo"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:43 +0530] "GET /api/system/status HTTP/1.1" 200 67 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAq"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:43 +0530] "GET /favicon.ico HTTP/1.1" 200 5430 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAp"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:43 +0530] "GET /api/users/current HTTP/1.1" 200 309 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAr"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:43 +0530] "GET /api/languages/list HTTP/1.1" 200 247 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAt"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:43 +0530] "GET /api/navigation/global HTTP/1.1" 200 574 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAs"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:43 +0530] "GET /api/navigation/settings HTTP/1.1" 200 41 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAu"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:43 +0530] "GET /api/editions/status HTTP/1.1" 200 72 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAv"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:43 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAw"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:44 +0530] "GET /api/navigation/organization?organization=default-organization HTTP/1.1" 200 196 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAx"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:33:44 +0530] "GET /api/projects/search?organization=default-organization&ps=50&qualifiers=TRK HTTP/1.1" 200 742 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAy"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:52:35 +0530] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 251 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAAz"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:52:46 +0530] "POST /api/user_tokens/generate HTTP/1.1" 200 81 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA0"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:11 +0530] "POST /api/projects/create HTTP/1.1" 200 82 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA1"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:18 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA2"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:23 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA3"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:28 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA4"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:33 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA5"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:38 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA6"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:44 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA7"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:49 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA8"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:54 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA9"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:53:59 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA+"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:54:04 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAAA/"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:54:09 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABA"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:54:14 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABB"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:54:26 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABC"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:54:31 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABD"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:54:36 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABE"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:54:42 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABF"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:54:48 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABG"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:54:54 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABH"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:00 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABI"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:06 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABJ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:12 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABK"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:18 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABL"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:24 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABM"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:30 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABN"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:36 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABO"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:42 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABP"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:48 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABQ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:55:54 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABR"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:56:00 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABS"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:56:06 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABT"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:56:12 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABU"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:56:18 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABV"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:56:24 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABW"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:56:30 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABX"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:56:36 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABY"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:56:42 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABZ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:17:56:48 +0530] "GET /api/ce/component?componentKey=pat11 HTTP/1.1" 200 12 "http://localhost:9000/admin/projects_management" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArkMAfeyOA05XDAABa"
